,GiaTien,Hang,DongXe,NamSanXuat,SoKmDaDi,TinhTrang,HopSo,NhienLieu,XuatXu,KieuDang,SoCho,DiaDiem
227,187000000,kia,morning,2014,75000,Cũ,Số sàn,Xăng,Trong nước,Hatchback,5,Đà Nẵng
228,275000000,toyota,innova,2011,200,Cũ,Số sàn,Xăng,Nhập khẩu,Minivan (MPV),8,Nghệ An
229,516000000,kia,cerato,2017,36000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Hà Nội
230,245000000,mitsubishi,attrage,2015,10,Cũ,Số sàn,Xăng,Nhập khẩu,Sedan,5,Đà Nẵng
231,119000000,ssangyong,musso,2003,10000,Cũ,Số sàn,Dầu,Nhập khẩu,Sedan,8,Hà Nội
232,379000000,nissan,sunny,2017,68000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Hồ Chí Minh
233,555000000,kia,cerato,2017,60,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Hà Nội
234,179000000,ford,mondeo,2005,28000,Cũ,Tự động,Xăng,Nhập khẩu,Sedan,5,Hồ Chí Minh
235,148000000,mitsubishi,jolie,2004,50000,Cũ,Số sàn,Xăng,Nhập khẩu,SUV / Cross over,7,Hồ Chí Minh
236,590000000,mazda,3,2018,20000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Hồ Chí Minh
237,205000000,toyota,innova,2008,50000,Cũ,Số sàn,Xăng,Nhập khẩu,Minivan (MPV),8,Quảng Nam
238,159000000,chevrolet,spark,2012,5,Cũ,Số sàn,Xăng,Nhập khẩu,Hatchback,5,Hồ Chí Minh
239,166000000,hyundai,starex,2005,167000,Cũ,Số sàn,Dầu,Nhập khẩu,Pick-up (bán tải),6,Hồ Chí Minh
240,215000000,chevrolet,spark,2017,43000,Cũ,Số sàn,Xăng,Trong nước,Hatchback,5,Hà Nội
241,1279000000,mercedes benz,c class,2016,36000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Hồ Chí Minh
242,384000000,ford,everest,2011,99999,Cũ,Số sàn,Dầu,Nhập khẩu,SUV / Cross over,7,Đồng Nai
243,580000000,kia,cerato,2018,29000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Hà Nội
244,268000000,hyundai,avante,2006,92000,Cũ,Tự động,Xăng,Nhập khẩu,Sedan,5,Hà Nội
245,1680000000,lexus,ls,2010,56000,Cũ,Tự động,Xăng,Nhập khẩu,Sedan,4,Hồ Chí Minh
246,136000000,hyundai,getz,2009,21000,Cũ,Số sàn,Xăng,Nhập khẩu,Hatchback,5,Hà Nội
247,835000000,toyota,fortuner,2017,62000,Cũ,Số sàn,Dầu,Nhập khẩu,SUV / Cross over,7,An Giang
248,172000000,chevrolet,vivant,2008,150000,Cũ,Số sàn,Xăng,Trong nước,SUV / Cross over,7,Bình Định
249,1050000000,ford,everest,2019,23000,Cũ,Tự động,Dầu,Nhập khẩu,SUV / Cross over,7,An Giang
250,175000000,kia,morning,2014,10200,Cũ,Số sàn,Xăng,Nhập khẩu,Hatchback,5,Nghệ An
251,619000000,kia,sorento,2016,61200,Cũ,Tự động,Xăng,Trong nước,SUV / Cross over,7,Hà Nội
252,175000000,kia,morning,2014,10200,Cũ,Số sàn,Xăng,Nhập khẩu,Hatchback,5,Nghệ An
253,619000000,kia,sorento,2016,61200,Cũ,Tự động,Xăng,Trong nước,SUV / Cross over,7,Hà Nội
254,425000000,honda,city,2016,58000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Hà Nội
255,769000000,mitsubishi,outlander,2019,13000,Cũ,Tự động,Xăng,Trong nước,SUV / Cross over,5,An Giang
256,175000000,kia,morning,2008,10,Cũ,Tự động,Xăng,Nhập khẩu,Hatchback,5,Hà Nội
257,320000000,toyota,innova,2016,220000,Cũ,Số sàn,Xăng,Nhập khẩu,Minivan (MPV),8,Kiên Giang
258,195000000,ford,escape,2004,96000,Cũ,Tự động,Xăng,Trong nước,SUV / Cross over,5,Hà Nội
259,795000000,toyota,fortuner,2017,62000,Cũ,Số sàn,Dầu,Nhập khẩu,SUV / Cross over,7,Cần Thơ
260,225000000,toyota,innova,2009,200000,Cũ,Số sàn,Xăng,Nhập khẩu,Minivan (MPV),8,Bà Rịa - Vũng Tàu
261,505000000,hyundai,santa fe,2009,10,Cũ,Tự động,Dầu,Nhập khẩu,SUV / Cross over,7,Hải Phòng
262,295000000,toyota,yaris,2008,66,Cũ,Tự động,Xăng,Nhập khẩu,Sedan,5,Hà Nội
263,104000000,chevrolet,spark,2009,14,Cũ,Số sàn,Xăng,Trong nước,Hatchback,5,Hồ Chí Minh
264,458000000,kia,rio,2015,41000,Cũ,Tự động,Xăng,Nhập khẩu,Hatchback,5,Hồ Chí Minh
265,398000000,toyota,corolla altis,2009,82000,Cũ,Tự động,Xăng,Nhập khẩu,Sedan,5,Bắc Giang
266,650000000,lexus,gs,2007,100000,Cũ,Tự động,Xăng,Nhập khẩu,Sedan,5,Đà Nẵng
267,59000000,kia,cd5,2000,8963,Cũ,Số sàn,Xăng,Nhập khẩu,Sedan,5,Bình Dương
268,395000000,toyota,innova,2014,131000,Cũ,Số sàn,Xăng,Trong nước,Minivan (MPV),7,Hồ Chí Minh
269,315000000,hyundai,avante,2011,7,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Hải Phòng
270,280000000,hyundai,avante,2006,66,Cũ,Tự động,Xăng,Nhập khẩu,Sedan,5,Hà Nội
271,365000000,nissan,sunny,2016,51000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Hà Nội
272,428000000,toyota,vios,2018,38000,Cũ,Tự động,Xăng,Nhập khẩu,Sedan,5,Bình Dương
273,428000000,toyota,avanza,2018,2562,Cũ,Số sàn,Xăng,Trong nước,Minivan (MPV),7,Hồ Chí Minh
274,500000000,toyota,fortuner,2018,80000,Cũ,Số sàn,Dầu,Trong nước,SUV / Cross over,7,Nghệ An
275,350000000,kia,rio,2017,1,Cũ,Số sàn,Xăng,Nhập khẩu,Sedan,5,Bình Dương
276,300000000,nissan,sunny,2015,20000,Cũ,Số sàn,Xăng,Nhập khẩu,Sedan,5,Hồ Chí Minh
277,172000000,kia,morning,2014,11100,Cũ,Số sàn,Xăng,Nhập khẩu,Hatchback,5,Bắc Ninh
278,148000000,kia,morning,2004,10,Cũ,Tự động,Xăng,Nhập khẩu,Hatchback,5,Hà Nội
279,425000000,chevrolet,colorado,2016,12345,Cũ,Số sàn,Dầu,Nhập khẩu,Pick-up (bán tải),5,Đồng Nai
280,780000000,subaru,forester,2014,70000,Cũ,Tự động,Xăng,Nhập khẩu,SUV / Cross over,5,Hồ Chí Minh
281,507000000,mazda,3,2016,29000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Đà Nẵng
282,565000000,mazda,3,2017,40000,Cũ,Tự động,Xăng,Trong nước,Hatchback,5,Hà Nội
283,189000000,toyota,zace,2003,165000,Cũ,Số sàn,Xăng,Trong nước,SUV / Cross over,8,Bình Dương
284,11111000,ford,ecosport,2019,20000,Cũ,Tự động,Xăng,Nhập khẩu,SUV / Cross over,5,Đà Nẵng
285,120000000,mercedes benz,dòng khác,2005,500000,Cũ,Số sàn,Dầu,Trong nước,Kiểu dáng khác,16,Thanh Hóa
286,665000000,toyota,innova,2019,38000,Cũ,Số sàn,Xăng,Trong nước,Minivan (MPV),8,Hồ Chí Minh
287,1280000000,mercedes benz,c class,2018,13000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Hồ Chí Minh
288,50000000,chevrolet,matiz,2004,56789,Cũ,Số sàn,Xăng,Trong nước,Hatchback,5,Long An
289,325000000,nissan,tiida,2011,63000,Cũ,Tự động,Xăng,Nhập khẩu,Hatchback,5,Hồ Chí Minh
290,455000000,toyota,vios,2016,5000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Hải Phòng
291,235000000,kia,morning,2010,150000,Cũ,Tự động,Xăng,Nhập khẩu,Hatchback,5,Hà Nội
292,110000000,ford,transit,2005,9999,Cũ,Số sàn,Dầu,Nhập khẩu,Van,7,Hà Nội
293,278000000,toyota,innova,2007,183000,Cũ,Số sàn,Xăng,Nhập khẩu,Minivan (MPV),8,Hồ Chí Minh
294,1460000000,toyota,land cruiser prado,2014,90000,Cũ,Tự động,Xăng,Nhập khẩu,SUV / Cross over,7,Hà Nội
295,340000000,nissan,teana,2010,185000,Cũ,Tự động,Xăng,Nhập khẩu,Sedan,5,Hà Nội
296,188000000,isuzu,hi lander,2005,136000,Cũ,Số sàn,Dầu,Nhập khẩu,Hatchback,5,Bình Dương
297,235000000,chevrolet,lacetti,2010,78000,Cũ,Số sàn,Xăng,Nhập khẩu,Sedan,5,Lào Cai
298,225000000,kia,morning,2013,40000,Cũ,Tự động,Xăng,Nhập khẩu,Hatchback,2,Nghệ An
299,268000000,toyota,innova,2008,16,Cũ,Số sàn,Xăng,Trong nước,Minivan (MPV),8,Hà Nội
300,115000000,honda,accord,1994,8888,Cũ,Số sàn,Xăng,Nhập khẩu,Sedan,5,Tây Ninh
301,548000000,ford,ranger,2017,45000,Cũ,Tự động,Dầu,Nhập khẩu,Pick-up (bán tải),5,Hà Nội
302,660000000,toyota,innova,2019,51000,Cũ,Số sàn,Xăng,Trong nước,Minivan (MPV),8,Hồ Chí Minh
303,745000000,ford,ranger,2017,38200,Cũ,Tự động,Xăng,Nhập khẩu,Pick-up (bán tải),5,Thái Nguyên
304,55000000,daewoo,matiz,2004,19900,Cũ,Số sàn,Xăng,Trong nước,Hatchback,5,Quảng Ninh
305,50000000,daewoo,lanos,2001,26590,Cũ,Số sàn,Xăng,Trong nước,Sedan,5,Tây Ninh
306,220000000,kia,morning,2011,20,Cũ,Tự động,Xăng,Nhập khẩu,Hatchback,5,Hải Phòng
307,515000000,mazda,bt 50,2017,5,Cũ,Tự động,Dầu,Nhập khẩu,Pick-up (bán tải),5,Hà Nội
308,288000000,toyota,innova,2008,158000,Cũ,Số sàn,Xăng,Nhập khẩu,Minivan (MPV),8,Hồ Chí Minh
309,268000000,toyota,innova,2007,168000,Cũ,Số sàn,Xăng,Nhập khẩu,Minivan (MPV),8,Bình Dương
310,548000000,ford,ranger,2018,51000,Cũ,Số sàn,Dầu,Nhập khẩu,Pick-up (bán tải),5,Hồ Chí Minh
311,988000000,mazda,cx 8,2019,18000,Cũ,Tự động,Xăng,Trong nước,SUV / Cross over,5,Tây Ninh
312,395000000,ford,ranger,2013,70000,Cũ,Số sàn,Dầu,Nhập khẩu,Pick-up (bán tải),5,Đắk Lắk
313,515000000,mazda,3,2015,56584,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Hà Nội
314,185000000,mercedes benz,sprinter,2006,200000,Cũ,Số sàn,Dầu,Trong nước,Van,6,Hồ Chí Minh
315,590000000,toyota,camry,2009,5,Cũ,Tự động,Xăng,Nhập khẩu,Sedan,4,Hà Nội
316,470000000,toyota,vios,2019,60000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Cần Thơ
317,360000000,honda,civic,2011,86000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Hà Nội
318,175000000,kia,morning,2012,888888,Cũ,Số sàn,Xăng,Nhập khẩu,Hatchback,2,Hà Nội
319,988000000,mazda,cx 8,2020,18000,Cũ,Tự động,Xăng,Trong nước,SUV / Cross over,8,Hồ Chí Minh
320,158000000,ssangyong,korando,2004,125456,Cũ,Tự động,Dầu,Nhập khẩu,Hatchback,2,Nghệ An
321,157000000,toyota,zace,2003,15,Cũ,Số sàn,Xăng,Trong nước,SUV / Cross over,8,Hà Nội
322,705000000,mazda,cx 5,2016,40000,Cũ,Tự động,Xăng,Trong nước,SUV / Cross over,5,Hà Nội
323,165000000,chevrolet,spark,2017,60123,Cũ,Số sàn,Xăng,Trong nước,Hatchback,2,Hà Nội
324,300000000,hyundai,avante,2013,86000,Cũ,Số sàn,Xăng,Trong nước,Sedan,5,Hồ Chí Minh
325,470000000,toyota,rav4,2008,86000,Cũ,Tự động,Xăng,Nhập khẩu,SUV / Cross over,7,Bình Định
326,536000000,toyota,fortuner,2012,68000,Cũ,Tự động,Xăng,Trong nước,SUV / Cross over,7,Đà Nẵng
327,780000000,mazda,6,2018,15,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Long An
328,30000000,nissan,bluebird,1986,123456,Cũ,Số sàn,Xăng,Nhập khẩu,Sedan,4,Long An
329,1520000000,mercedes benz,c class,2017,11000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Hồ Chí Minh
330,1090000000,bmw,5 series,2011,92000,Cũ,Tự động,Xăng,Nhập khẩu,Hatchback,5,Hồ Chí Minh
331,175000000,hyundai,terracan,2003,12345,Cũ,Số sàn,Xăng,Nhập khẩu,SUV / Cross over,5,Hồ Chí Minh
332,589000000,mitsubishi,xpander,2019,40000,Cũ,Tự động,Xăng,Nhập khẩu,Minivan (MPV),5,Cần Thơ
333,750000000,mercedes benz,cla class,2014,70000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Hải Phòng
334,165000000,toyota,zace,2000,5555,Cũ,Số sàn,Xăng,Nhập khẩu,SUV / Cross over,8,Hồ Chí Minh
335,820000000,toyota,fortuner,2017,47000,Cũ,Số sàn,Dầu,Nhập khẩu,SUV / Cross over,7,Hồ Chí Minh
336,558000000,honda,civic,2014,37000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Thái Nguyên
337,150000000,toyota,dòng khác,2014,60000,Cũ,Số sàn,Xăng,Nhập khẩu,SUV / Cross over,7,Bình Dương
338,330000000,ford,transit,2015,15000,Cũ,Số sàn,Dầu,Trong nước,Van,5,Bắc Giang
339,52000000,ford,ecosport,2018,39000,Cũ,Tự động,Xăng,Trong nước,SUV / Cross over,5,Hà Nội
340,365000000,hyundai,santa fe,2007,200000,Cũ,Tự động,Dầu,Nhập khẩu,SUV / Cross over,7,Bắc Giang
341,745000000,ford,ranger,2017,38000,Cũ,Tự động,Xăng,Nhập khẩu,Pick-up (bán tải),5,Thái Nguyên
342,930000000,toyota,land cruiser prado,2010,112000,Cũ,Tự động,Xăng,Nhập khẩu,SUV / Cross over,7,Hà Nội
343,369000000,ford,fiesta,2015,47000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Hà Nội
344,185000000,chevrolet,spark,2012,47000,Cũ,Số sàn,Xăng,Trong nước,Hatchback,5,Đồng Nai
345,325000000,toyota,innova,2010,116,Cũ,Số sàn,Xăng,Nhập khẩu,Minivan (MPV),8,Bình Dương
346,520000000,kia,rondo,2019,23000,Cũ,Số sàn,Xăng,Nhập khẩu,Minivan (MPV),5,Bình Dương
347,110000000,chevrolet,spark,2012,11,Cũ,Số sàn,Xăng,Trong nước,Hatchback,5,Hà Nội
348,550000000,chevrolet,colorado,2017,50000,Cũ,Tự động,Dầu,Nhập khẩu,Kiểu dáng khác,5,Bình Phước
349,680000000,mazda,6,2016,56000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Cần Thơ
350,370000000,kia,carens,2012,60000,Cũ,Tự động,Xăng,Nhập khẩu,Minivan (MPV),7,Hồ Chí Minh
351,95000000,hyundai,galloper,2003,150000,Cũ,Số sàn,Dầu,Nhập khẩu,Pick-up (bán tải),2,Đắk Lắk
352,480000000,kia,rondo,2018,42000,Cũ,Tự động,Xăng,Trong nước,Kiểu dáng khác,7,Bình Dương
353,110000000,mitsubishi,jolie,2003,130000,Cũ,Số sàn,Xăng,Nhập khẩu,SUV / Cross over,7,Hải Dương
354,629000000,mitsubishi,pajero sport,2014,80000,Cũ,Tự động,Dầu,Trong nước,SUV / Cross over,7,Hà Nội
355,265000000,honda,civic,2007,100,Cũ,Tự động,Xăng,Nhập khẩu,Sedan,4,Tây Ninh
356,429000000,ford,ecosport,2014,46000,Cũ,Tự động,Xăng,Nhập khẩu,SUV / Cross over,5,Hồ Chí Minh
357,655000000,nissan,navara,2018,40123,Cũ,Tự động,Dầu,Nhập khẩu,Pick-up (bán tải),5,Hồ Chí Minh
358,420000000,mazda,bt 50,2014,76000,Cũ,Số sàn,Dầu,Nhập khẩu,Pick-up (bán tải),5,Hồ Chí Minh
359,486000000,mazda,2,2019,15000,Cũ,Tự động,Xăng,Nhập khẩu,Sedan,5,Bình Dương
360,210000000,mazda,3,2006,156000,Cũ,Số sàn,Xăng,Nhập khẩu,Sedan,4,Hà Nội
361,768000000,honda,cr v,2016,38000,Cũ,Tự động,Xăng,Trong nước,SUV / Cross over,5,Đồng Nai
362,700000000,ford,ranger,2016,1234,Cũ,Tự động,Dầu,Trong nước,Pick-up (bán tải),5,Hà Nội
363,345000000,hyundai,grand i10,2019,35000,Cũ,Số sàn,Xăng,Trong nước,Hatchback,5,Đồng Nai
364,530000000,mazda,3,2017,80000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Lâm Đồng
365,670000000,mercedes benz,a class,2013,48000,Cũ,Tự động,Xăng,Nhập khẩu,Hatchback,5,Hồ Chí Minh
366,158000000,hyundai,elantra,2008,123456,Cũ,Số sàn,Xăng,Nhập khẩu,Sedan,5,Bình Dương
367,92000000,fiat,albea,2007,15000,Cũ,Số sàn,Xăng,Nhập khẩu,Sedan,5,Hà Nội
368,388000000,hyundai,avante,2017,38000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Đồng Nai
369,838000000,toyota,fortuner,2017,51000,Cũ,Số sàn,Dầu,Trong nước,SUV / Cross over,7,Hồ Chí Minh
370,448000000,mazda,2,2017,5000,Cũ,Tự động,Xăng,Trong nước,Hatchback,5,Bắc Giang
371,620000000,toyota,fortuner,2014,110000,Cũ,Số sàn,Dầu,Trong nước,SUV / Cross over,7,Hồ Chí Minh
372,988000000,mazda,cx 8,2019,18000,Cũ,Tự động,Xăng,Trong nước,SUV / Cross over,5,Hồ Chí Minh
373,356000000,hyundai,grand i10,2019,18000,Cũ,Số sàn,Xăng,Trong nước,Hatchback,5,Hồ Chí Minh
374,715000000,ford,ranger,2016,78000,Cũ,Tự động,Dầu,Nhập khẩu,Pick-up (bán tải),5,Hồ Chí Minh
375,450000000,ford,ranger,2015,60000,Cũ,Số sàn,Dầu,Nhập khẩu,Pick-up (bán tải),5,Hà Nội
376,650000000,mazda,6,2016,60000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Hà Nội
377,160000000,mitsubishi,jolie,2005,130000,Cũ,Số sàn,Xăng,Nhập khẩu,SUV / Cross over,8,Tây Ninh
378,585000000,hyundai,tucson,2013,60000,Cũ,Tự động,Xăng,Nhập khẩu,SUV / Cross over,5,Hà Nội
379,519000000,kia,rondo,2016,68000,Cũ,Tự động,Dầu,Trong nước,Minivan (MPV),7,Hà Nội
380,165000000,daewoo,gentra,2009,189,Cũ,Số sàn,Xăng,Nhập khẩu,Sedan,5,An Giang
381,538000000,toyota,vios,2020,12000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Đồng Nai
382,210000000,bmw,5 series,2003,100000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Hồ Chí Minh
383,510000000,ford,ranger,2016,70000,Cũ,Tự động,Dầu,Nhập khẩu,Pick-up (bán tải),5,Hà Nội
384,169000000,kia,morning,2011,90000,Cũ,Số sàn,Xăng,Nhập khẩu,Hatchback,2,Hà Nội
385,169000000,kia,morning,2011,90000,Cũ,Số sàn,Xăng,Nhập khẩu,Hatchback,2,Hà Nội
386,280000000,chevrolet,aveo,2018,45,Cũ,Số sàn,Xăng,Nhập khẩu,Sedan,5,Hồ Chí Minh
387,300000000,hyundai,grand i10,2016,100000,Cũ,Số sàn,Xăng,Nhập khẩu,Sedan,5,Bắc Ninh
388,688000000,honda,civic,2018,38000,Cũ,Tự động,Xăng,Nhập khẩu,Sedan,5,Bến Tre
389,455000000,ford,ranger,2014,80000,Cũ,Tự động,Dầu,Nhập khẩu,Pick-up (bán tải),5,Bình Dương
390,87000000,chevrolet,spark,2009,40000,Cũ,Số sàn,Xăng,Nhập khẩu,Hatchback,5,Đà Nẵng
391,930000000,audi,q5,2013,90000,Cũ,Tự động,Xăng,Nhập khẩu,SUV / Cross over,8,Hà Nội
392,79000000,chevrolet,spark,2009,686868,Cũ,Số sàn,Xăng,Trong nước,Hatchback,5,Hà Nội
393,345000000,toyota,vios,2012,7000,Cũ,Tự động,Xăng,Nhập khẩu,Sedan,5,Hà Tĩnh
394,425000000,toyota,camry,2008,80000,Cũ,Tự động,Xăng,Nhập khẩu,Sedan,5,Hồ Chí Minh
395,360000000,toyota,corolla altis,2009,110,Cũ,Số sàn,Xăng,Nhập khẩu,Sedan,5,Tây Ninh
396,540000000,toyota,innova,2016,74000,Cũ,Số sàn,Xăng,Trong nước,Minivan (MPV),8,Hồ Chí Minh
397,315000000,ford,focus,2012,90000,Cũ,Tự động,Xăng,Trong nước,Hatchback,5,Hồ Chí Minh
398,111122000,hyundai,grand i10,2015,125,Cũ,Số sàn,Xăng,Nhập khẩu,Hatchback,5,Phú Yên
399,400000000,nissan,sunny,2018,20000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Đà Nẵng
400,570000000,toyota,corolla altis,2015,43000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Thái Bình
401,160000000,hyundai,dòng khác,2011,20000,Cũ,Số sàn,Xăng,Trong nước,Pick-up (bán tải),5,Lâm Đồng
402,548000000,ford,ranger,2018,51000,Cũ,Số sàn,Dầu,Nhập khẩu,Pick-up (bán tải),5,Hồ Chí Minh
403,850000000,mercedes benz,c class,2014,42385,Cũ,Tự động,Xăng,Nhập khẩu,Sedan,5,Hồ Chí Minh
404,830000000,kia,sedona,2017,33000,Cũ,Tự động,Xăng,Nhập khẩu,Minivan (MPV),7,Đà Nẵng
405,525000000,toyota,camry,2010,8,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Hà Nội
406,415000000,honda,city,2016,101000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Đắk Lắk
407,405000000,toyota,vios,2018,39000,Cũ,Số sàn,Xăng,Trong nước,Sedan,5,Hà Nội
408,3790000000,lexus,rx,2018,15000,Cũ,Tự động,Xăng,Nhập khẩu,SUV / Cross over,5,Hà Nội
409,328000000,hyundai,grand i10,2015,55000,Cũ,Tự động,Xăng,Nhập khẩu,Hatchback,5,Vĩnh Phúc
410,188000000,kia,morning,2015,800,Cũ,Số sàn,Xăng,Trong nước,Hatchback,5,Vĩnh Long
411,227000000,hyundai,grand i10,2014,63000,Cũ,Số sàn,Xăng,Nhập khẩu,Hatchback,5,Bắc Ninh
412,465000000,toyota,fortuner,2015,55000,Cũ,Tự động,Xăng,Nhập khẩu,SUV / Cross over,7,Bình Phước
413,909000000,toyota,camry,2019,19239,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Bình Dương
414,449000000,toyota,vios,2017,62000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Hồ Chí Minh
415,689000000,honda,civic,2018,34000,Cũ,Tự động,Xăng,Nhập khẩu,Sedan,5,Đồng Nai
416,285000000,kia,morning,2017,15000,Cũ,Số sàn,Xăng,Trong nước,Hatchback,5,Hà Nội
417,590000000,toyota,vios,2020,12000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Hồ Chí Minh
418,205000000,kia,carens,2016,125,Cũ,Số sàn,Xăng,Trong nước,Kiểu dáng khác,7,Phú Yên
419,835000000,toyota,fortuner,2017,81000,Cũ,Số sàn,Dầu,Nhập khẩu,SUV / Cross over,7,Hồ Chí Minh
420,330000000,hyundai,avante,2012,120000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Hà Nội
421,105000000,chevrolet,spark,2010,120000,Cũ,Số sàn,Xăng,Trong nước,Hatchback,5,Bà Rịa - Vũng Tàu
422,500000000,ford,ranger,2015,56000,Cũ,Tự động,Dầu,Nhập khẩu,Pick-up (bán tải),5,Đắk Lắk
423,399000000,toyota,innova,2014,105000,Cũ,Số sàn,Xăng,Nhập khẩu,Minivan (MPV),7,Đồng Nai
424,760000000,toyota,innova,2017,59000,Cũ,Tự động,Xăng,Trong nước,Minivan (MPV),7,Hồ Chí Minh
425,123456000,kia,morning,2012,215,Cũ,Số sàn,Xăng,Trong nước,Hatchback,5,Phú Yên
426,515000000,mitsubishi,triton,2015,80000,Cũ,Tự động,Dầu,Nhập khẩu,Pick-up (bán tải),5,Hà Nội
427,635000000,toyota,venza,2009,52000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Bà Rịa - Vũng Tàu
428,300000000,ford,fiesta,2012,85,Cũ,Tự động,Xăng,Nhập khẩu,Hatchback,5,Lâm Đồng
429,385000000,toyota,vios,2017,75000,Cũ,Số sàn,Xăng,Trong nước,Sedan,5,Hà Nội
430,389000000,toyota,vios,2017,50000,Cũ,Số sàn,Xăng,Trong nước,Sedan,5,Hà Nội
431,820000000,hyundai,tucson,2018,45000,Cũ,Tự động,Dầu,Trong nước,SUV / Cross over,5,Hà Nội
432,362000000,ford,fiesta,2014,62139,Cũ,Tự động,Xăng,Nhập khẩu,Hatchback,5,Bình Dương
433,490000000,toyota,vios,2019,21000,Cũ,Số sàn,Xăng,Nhập khẩu,Sedan,5,Hồ Chí Minh
434,295000000,chevrolet,captiva,2010,68000,Cũ,Tự động,Xăng,Trong nước,SUV / Cross over,8,Hồ Chí Minh
435,337000000,hyundai,grand i10,2017,6800,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Hà Nội
436,1219000000,hyundai,santa fe,2020,9379,Cũ,Tự động,Dầu,Trong nước,SUV / Cross over,7,Bình Dương
437,330000000,mazda,3,2010,86936,Cũ,Tự động,Xăng,Nhập khẩu,Sedan,4,Đà Nẵng
438,650000000,mitsubishi,xpander,2019,12000,Cũ,Tự động,Xăng,Nhập khẩu,Minivan (MPV),7,An Giang
439,140000000,daewoo,gentra,2007,500000,Cũ,Số sàn,Xăng,Nhập khẩu,Kiểu dáng khác,5,Khánh Hòa
440,252000000,ford,focus,2008,68000,Cũ,Tự động,Xăng,Nhập khẩu,Hatchback,5,Hồ Chí Minh
441,295000000,toyota,hiace,2020,230000,Cũ,Số sàn,Dầu,Trong nước,Kiểu dáng khác,16,Hồ Chí Minh
442,175000000,ford,escape,2005,180000,Cũ,Tự động,Xăng,Trong nước,SUV / Cross over,5,Hải Dương
443,469000000,toyota,corolla altis,2011,66239,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Bình Dương
444,2970000000,toyota,land cruiser,2015,57000,Cũ,Tự động,Xăng,Nhập khẩu,SUV / Cross over,8,Hà Nội
445,555000000,mazda,6,2015,65000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Hồ Chí Minh
446,151000000,mercedes benz,c class,2003,131000,Cũ,Tự động,Xăng,Trong nước,Sedan,5,Hồ Chí Minh
